,Day,Date,Location,#,Name,Credit,Team,MIN,SV Q1,SV Q2,SV Q3,SV Q4,SV OT,SV,SOG,GA
3264,Sat,2013-04-27,Calgary,30,M.Poulin,win,Calgary ,57.516666666666666,5.0,8.0,9.0,10.0,,32.0,40.0,8.0
3265,Sat,2013-04-27,Calgary,92,F.Scigliano,,Calgary ,2.4833333333333334,,,,0.0,,2.0,4.0,2.0
3266,Sat,2013-04-27,Rochester,36,B.Miller,loss,Philadelphia ,60.0,9.0,9.0,8.0,2.0,,28.0,38.0,10.0
3267,Sat,2013-04-27,Rochester,31,A.Dineley,b,Philadelphia ,,,,,,,,,
3268,Sat,2013-04-27,Rochester,48,M.Vinc,win,Rochester ,60.0,8.0,4.0,12.0,5.0,,29.0,37.0,8.0
3269,Sat,2013-04-27,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3270,Sat,2013-04-27,Washington,77,A.Bold,loss,Edmonton ,60.0,6.0,14.0,7.0,9.0,,36.0,48.0,12.0
3271,Sat,2013-04-27,Washington,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3272,Sat,2013-04-27,Washington,0,T.Richards,win,Washington ,57.666666666666664,12.0,5.0,9.0,15.0,,41.0,52.0,11.0
3273,Sat,2013-04-27,Washington,33,M.Roik,,Washington ,2.3333333333333335,,,,0.0,,2.0,2.0,0.0
3274,Sun,2013-04-28,Toronto,30,T.Carlson,win,Minnesota ,60.0,13.0,19.0,11.0,11.0,,54.0,65.0,11.0
3275,Sun,2013-04-28,Toronto,35,E.Kirk,b,Minnesota ,,,,,,,,,
3276,Sun,2013-04-28,Toronto,66,N.Rose,loss,Toronto ,53.4,9.0,9.0,7.0,8.0,,33.0,50.0,17.0
3277,Sun,2013-04-28,Toronto,35,Z.Boychuk,,Toronto ,6.6,,,,2.0,,2.0,5.0,3.0
3278,Sat,2013-05-04,Calgary,0,T.Richards,win,Washington ,60.0,15.0,6.0,6.0,12.0,,39.0,52.0,13.0
3279,Sat,2013-05-04,Calgary,33,M.Roik,b,Washington ,,,,,,,,,
3280,Sat,2013-05-04,Calgary,30,M.Poulin,loss,Calgary ,60.0,7.0,9.0,7.0,6.0,,29.0,43.0,14.0
3281,Sat,2013-05-04,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
3282,Sat,2013-05-04,Rochester,30,T.Carlson,loss,Minnesota ,60.0,8.0,8.0,7.0,7.0,,30.0,42.0,12.0
3283,Sat,2013-05-04,Rochester,35,E.Kirk,b,Minnesota ,,,,,,,,,
3284,Sat,2013-05-04,Rochester,48,M.Vinc,win,Rochester ,60.0,9.0,4.0,8.0,4.0,,25.0,35.0,10.0
3285,Sat,2013-05-04,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3286,Sat,2013-05-11,Washington,48,M.Vinc,win,Rochester ,60.0,12.0,12.0,5.0,10.0,,39.0,49.0,10.0
3287,Sat,2013-05-11,Washington,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3288,Sat,2013-05-11,Washington,0,T.Richards,loss,Washington ,60.0,9.0,12.0,10.0,7.0,,38.0,49.0,11.0
3289,Sat,2013-05-11,Washington,33,M.Roik,b,Washington ,,,,,,,,,
3290,Sat,2013-12-28,Buffalo,51,E.Kirk,win,Philadelphia ,60.0,7.0,10.0,9.0,13.0,,39.0,52.0,13.0
3291,Sat,2013-12-28,Buffalo,95,D.Alton,b,Philadelphia ,,,,,,,,,
3292,Sat,2013-12-28,Buffalo,44,A.Cosmo,,Buffalo ,43.4,11.0,20.0,7.0,,,38.0,51.0,13.0
3293,Sat,2013-12-28,Buffalo,38,K.Wagar,loss,Buffalo ,16.583333333333332,,,2.0,11.0,,13.0,16.0,3.0
3294,Sat,2013-12-28,Rochester,30,T.Carlson,loss,Minnesota ,60.0,6.0,11.0,5.0,4.0,,26.0,34.0,8.0
3295,Sat,2013-12-28,Rochester,31,Z.Higgins,b,Minnesota ,,,,,,,,,
3296,Sat,2013-12-28,Rochester,48,M.Vinc,win,Rochester ,60.0,14.0,7.0,14.0,10.0,,45.0,51.0,6.0
3297,Sat,2013-12-28,Rochester,66,M.Thompson,b,Rochester ,,,,,,,,,
3298,Sat,2013-12-28,Colorado,77,A.Bold,win,Edmonton ,60.0,9.0,6.0,7.0,8.0,,30.0,40.0,10.0
3299,Sat,2013-12-28,Colorado,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3300,Sat,2013-12-28,Colorado,31,T.Belanger,loss,Colorado ,41.2,5.0,7.0,3.0,,,15.0,26.0,11.0
3301,Sat,2013-12-28,Colorado,45,D.Ward,,Colorado ,18.8,,,0.0,10.0,,10.0,12.0,2.0
3302,Fri,2014-01-03,Toronto,30,M.Poulin,loss,Calgary ,59.983333333333334,12.0,11.0,12.0,10.0,,45.0,60.0,15.0
3303,Fri,2014-01-03,Toronto,92,F.Scigliano,b,Calgary ,,,,,,,,,
3304,Fri,2014-01-03,Toronto,66,N.Rose,win,Toronto ,60.0,8.0,10.0,7.0,15.0,,40.0,51.0,11.0
3305,Fri,2014-01-03,Toronto,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3306,Sat,2014-01-04,Colorado,0,T.Richards,loss,Vancouver ,60.0,0.0,0.0,0.0,34.0,,34.0,47.0,13.0
3307,Sat,2014-01-04,Colorado,33,M.Roik,b,Vancouver ,,,,,,,,,
3308,Sat,2014-01-04,Colorado,45,D.Ward,win,Colorado ,40.766666666666666,,0.0,0.0,0.0,,30.0,38.0,8.0
3309,Sat,2014-01-04,Colorado,31,T.Belanger,,Colorado ,19.233333333333334,0.0,0.0,,,,9.0,13.0,4.0
3310,Fri,2014-01-10,Buffalo,66,N.Rose,loss,Toronto ,59.983333333333334,0.0,0.0,0.0,43.0,,43.0,54.0,11.0
3311,Fri,2014-01-10,Buffalo,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3312,Fri,2014-01-10,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,0.0,0.0,0.0,52.0,,52.0,62.0,10.0
3313,Fri,2014-01-10,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3314,Fri,2014-01-10,Calgary,45,D.Ward,loss,Colorado ,37.56666666666667,,8.0,12.0,6.0,,26.0,30.0,4.0
3315,Fri,2014-01-10,Calgary,31,T.Belanger,,Colorado ,22.416666666666668,12.0,3.0,,,,15.0,23.0,8.0
3316,Fri,2014-01-10,Calgary,30,M.Poulin,win,Calgary ,59.333333333333336,8.0,8.0,4.0,14.0,,34.0,45.0,11.0
3317,Fri,2014-01-10,Calgary,92,F.Scigliano,,Calgary ,0.6666666666666666,,,,0.0,,0.0,0.0,0.0
3318,Sat,2014-01-11,Rochester,51,E.Kirk,loss,Philadelphia ,58.583333333333336,0.0,0.0,0.0,35.0,,35.0,47.0,12.0
3319,Sat,2014-01-11,Rochester,95,D.Alton,,Philadelphia ,1.4166666666666667,,,,0.0,,0.0,1.0,1.0
3320,Sat,2014-01-11,Rochester,48,M.Vinc,win,Rochester ,60.0,0.0,0.0,0.0,32.0,,32.0,41.0,9.0
3321,Sat,2014-01-11,Rochester,66,M.Thompson,b,Rochester ,,,,,,,,,
3322,Sat,2014-01-11,Edmonton,31,T.Belanger,loss,Colorado ,34.88333333333333,,0.0,2.0,14.0,,17.0,26.0,9.0
3323,Sat,2014-01-11,Edmonton,45,D.Ward,,Colorado ,25.116666666666667,0.0,16.0,,,,20.0,28.0,8.0
3324,Sat,2014-01-11,Edmonton,77,A.Bold,win,Edmonton ,60.0,5.0,13.0,10.0,12.0,,40.0,46.0,6.0
3325,Sat,2014-01-11,Edmonton,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3326,Sat,2014-01-11,Vancouver,30,T.Carlson,loss,Minnesota ,60.0,0.0,0.0,0.0,25.0,,25.0,33.0,8.0
3327,Sat,2014-01-11,Vancouver,31,Z.Higgins,b,Minnesota ,,,,,,,,,
3328,Sat,2014-01-11,Vancouver,0,T.Richards,win,Vancouver ,60.0,0.0,0.0,0.0,45.0,,45.0,50.0,5.0
3329,Sat,2014-01-11,Vancouver,33,M.Roik,b,Vancouver ,,,,,,,,,
3330,Sun,2014-01-12,Philadelphia,44,A.Cosmo,win,Buffalo ,60.916666666666664,13.0,13.0,9.0,8.0,0.0,43.0,54.0,11.0
3331,Sun,2014-01-12,Philadelphia,38,K.Wagar,b,Buffalo ,,,,,,,,,
3332,Sun,2014-01-12,Philadelphia,51,E.Kirk,loss,Philadelphia ,60.916666666666664,8.0,6.0,11.0,6.0,0.0,31.0,43.0,12.0
3333,Sun,2014-01-12,Philadelphia,95,D.Alton,b,Philadelphia ,,,,,,,,,
3334,Fri,2014-01-17,Edmonton,92,F.Scigliano,loss,Calgary ,39.166666666666664,,7.0,10.0,6.0,,23.0,31.0,8.0
3335,Fri,2014-01-17,Edmonton,30,M.Poulin,,Calgary ,20.833333333333332,11.0,3.0,,,,14.0,21.0,7.0
3336,Fri,2014-01-17,Edmonton,77,A.Bold,win,Edmonton ,60.0,7.0,9.0,10.0,12.0,,38.0,46.0,8.0
3337,Fri,2014-01-17,Edmonton,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3338,Fri,2014-01-17,Vancouver,45,D.Ward,loss,Colorado ,62.3,13.0,8.0,5.0,12.0,1.0,39.0,53.0,14.0
3339,Fri,2014-01-17,Vancouver,31,T.Belanger,b,Colorado ,,,,,,,,,
3340,Fri,2014-01-17,Vancouver,0,T.Richards,win,Vancouver ,62.3,6.0,6.0,10.0,6.0,3.0,31.0,44.0,13.0
3341,Fri,2014-01-17,Vancouver,33,M.Roik,b,Vancouver ,,,,,,,,,
3342,Sat,2014-01-18,Philadelphia,31,Z.Higgins,win,Minnesota ,56.95,11.0,11.0,7.0,2.0,,31.0,38.0,7.0
3343,Sat,2014-01-18,Philadelphia,30,T.Carlson,,Minnesota ,3.05,1.0,,,,,1.0,4.0,3.0
3344,Sat,2014-01-18,Philadelphia,51,E.Kirk,loss,Philadelphia ,60.0,12.0,11.0,10.0,10.0,,43.0,54.0,11.0
3345,Sat,2014-01-18,Philadelphia,95,D.Alton,b,Philadelphia ,,,,,,,,,
3346,Sat,2014-01-18,Rochester,66,N.Rose,loss,Toronto ,59.983333333333334,10.0,10.0,10.0,4.0,,34.0,45.0,11.0
3347,Sat,2014-01-18,Rochester,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3348,Sat,2014-01-18,Rochester,48,M.Vinc,win,Rochester ,60.0,10.0,10.0,10.0,8.0,,38.0,46.0,8.0
3349,Sat,2014-01-18,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3350,Sat,2014-01-18,Calgary,0,T.Richards,loss,Vancouver ,60.0,14.0,10.0,10.0,11.0,,45.0,60.0,15.0
3351,Sat,2014-01-18,Calgary,33,M.Roik,b,Vancouver ,,,,,,,,,
3352,Sat,2014-01-18,Calgary,30,M.Poulin,win,Calgary ,60.0,6.0,10.0,6.0,6.0,,28.0,40.0,12.0
3353,Sat,2014-01-18,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
3354,Sat,2014-01-18,Colorado,44,A.Cosmo,win,Buffalo ,60.0,8.0,7.0,9.0,10.0,,34.0,43.0,9.0
3355,Sat,2014-01-18,Colorado,38,K.Wagar,b,Buffalo ,,,,,,,,,
3356,Sat,2014-01-18,Colorado,45,D.Ward,loss,Colorado ,47.0,2.0,11.0,6.0,9.0,,28.0,38.0,10.0
3357,Sat,2014-01-18,Colorado,31,T.Belanger,,Colorado ,12.983333333333333,11.0,,,,,11.0,16.0,5.0
3358,Sun,2014-01-19,Minnesota,51,E.Kirk,win,Philadelphia ,60.0,10.0,10.0,10.0,5.0,,35.0,43.0,8.0
3359,Sun,2014-01-19,Minnesota,95,D.Alton,b,Philadelphia ,,,,,,,,,
3360,Sun,2014-01-19,Minnesota,31,Z.Higgins,loss,Minnesota ,36.93333333333333,,10.0,7.0,0.0,,27.0,35.0,8.0
3361,Sun,2014-01-19,Minnesota,30,T.Carlson,,Minnesota ,23.066666666666666,0.0,0.0,,,,10.0,17.0,7.0
3362,Sat,2014-01-25,Buffalo,48,M.Vinc,,Rochester ,45.0,10.0,10.0,5.0,,,25.0,35.0,10.0
3363,Sat,2014-01-25,Buffalo,55,A.Goodleaf,loss,Rochester ,15.0,,,,7.0,,7.0,8.0,1.0
3364,Sat,2014-01-25,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,12.0,10.0,12.0,12.0,,46.0,56.0,10.0
3365,Sat,2014-01-25,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3366,Sat,2014-01-25,Calgary,45,D.Ward,win,Colorado ,62.15,10.0,10.0,10.0,5.0,0.0,35.0,48.0,13.0
3367,Sat,2014-01-25,Calgary,31,T.Belanger,b,Colorado ,,,,,,,,,
3368,Sat,2014-01-25,Calgary,30,M.Poulin,loss,Calgary ,54.4,12.0,4.0,3.0,9.0,29.0,12.0,41.0,
3369,Sat,2014-01-25,Calgary,92,F.Scigliano,,Calgary ,7.75,,,,0.0,0.0,3.0,5.0,2.0
3370,Sat,2014-01-25,Vancouver,50,B.MacDonald,win,Edmonton ,44.733333333333334,,8.0,9.0,6.0,,23.0,27.0,4.0
3371,Sat,2014-01-25,Vancouver,77,A.Bold,,Edmonton ,15.266666666666667,9.0,0.0,,,,9.0,13.0,4.0
3372,Sat,2014-01-25,Vancouver,0,T.Richards,loss,Vancouver ,60.0,13.0,13.0,13.0,10.0,,49.0,58.0,9.0
3373,Sat,2014-01-25,Vancouver,33,M.Roik,b,Vancouver ,,,,,,,,,
3374,Fri,2014-01-31,Toronto,0,T.Richards,loss,Vancouver ,50.68333333333333,10.0,10.0,10.0,10.0,,40.0,54.0,14.0
3375,Fri,2014-01-31,Toronto,33,M.Roik,,Vancouver ,9.3,,,,6.0,,6.0,8.0,2.0
3376,Fri,2014-01-31,Toronto,66,N.Rose,win,Toronto ,60.0,10.0,10.0,10.0,5.0,,35.0,47.0,12.0
3377,Fri,2014-01-31,Toronto,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3378,Sat,2014-02-01,Buffalo,66,N.Rose,loss,Toronto ,60.0,9.0,9.0,9.0,9.0,,36.0,48.0,12.0
3379,Sat,2014-02-01,Buffalo,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3380,Sat,2014-02-01,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,10.0,10.0,10.0,9.0,,39.0,49.0,10.0
3381,Sat,2014-02-01,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3382,Sat,2014-02-01,Philadelphia,0,T.Richards,,Vancouver ,52.05,10.0,0.0,10.0,14.0,,34.0,44.0,10.0
3383,Sat,2014-02-01,Philadelphia,33,M.Roik,loss,Vancouver ,7.933333333333334,,,,0.0,,5.0,9.0,4.0
3384,Sat,2014-02-01,Philadelphia,51,E.Kirk,win,Philadelphia ,60.0,10.0,10.0,10.0,15.0,,45.0,54.0,9.0
3385,Sat,2014-02-01,Philadelphia,95,D.Alton,b,Philadelphia ,,,,,,,,,
3386,Sat,2014-02-01,Colorado,31,Z.Higgins,loss,Minnesota ,60.0,10.0,10.0,10.0,7.0,,37.0,51.0,14.0
3387,Sat,2014-02-01,Colorado,30,T.Carlson,b,Minnesota ,,,,,,,,,
3388,Sat,2014-02-01,Colorado,45,D.Ward,win,Colorado ,60.0,8.0,8.0,8.0,10.0,,34.0,46.0,12.0
3389,Sat,2014-02-01,Colorado,31,T.Belanger,b,Colorado ,,,,,,,,,
3390,Sat,2014-02-01,Edmonton,48,M.Vinc,loss,Rochester ,61.266666666666666,10.0,10.0,10.0,10.0,2.0,42.0,50.0,8.0
3391,Sat,2014-02-01,Edmonton,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3392,Sat,2014-02-01,Edmonton,77,A.Bold,win,Edmonton ,61.266666666666666,7.0,7.0,7.0,7.0,2.0,30.0,37.0,7.0
3393,Sat,2014-02-01,Edmonton,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3394,Fri,2014-02-07,Toronto,36,B.Miller,loss,Philadelphia ,31.85,,0.0,10.0,6.0,,16.0,25.0,9.0
3395,Fri,2014-02-07,Toronto,51,E.Kirk,,Philadelphia ,28.15,10.0,3.0,,,,13.0,24.0,11.0
3396,Fri,2014-02-07,Toronto,66,N.Rose,win,Toronto ,60.0,10.0,10.0,10.0,11.0,,41.0,51.0,10.0
3397,Fri,2014-02-07,Toronto,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3398,Sat,2014-02-08,Philadelphia,77,A.Bold,win,Edmonton ,60.0,8.0,9.0,10.0,5.0,,32.0,38.0,6.0
3399,Sat,2014-02-08,Philadelphia,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3400,Sat,2014-02-08,Philadelphia,51,E.Kirk,loss,Philadelphia ,60.0,9.0,10.0,11.0,10.0,,40.0,48.0,8.0
3401,Sat,2014-02-08,Philadelphia,36,B.Miller,b,Philadelphia ,,,,,,,,,
3402,Sat,2014-02-08,Rochester,44,A.Cosmo,loss,Buffalo ,60.0,12.0,8.0,10.0,10.0,,40.0,49.0,9.0
3403,Sat,2014-02-08,Rochester,38,K.Wagar,b,Buffalo ,,,,,,,,,
3404,Sat,2014-02-08,Rochester,48,M.Vinc,win,Rochester ,60.0,8.0,13.0,5.0,7.0,,33.0,39.0,6.0
3405,Sat,2014-02-08,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3406,Sat,2014-02-08,Minnesota,30,M.Poulin,win,Calgary ,59.95,9.0,9.0,9.0,6.0,,33.0,46.0,13.0
3407,Sat,2014-02-08,Minnesota,92,F.Scigliano,,Calgary ,0.05,,,,0.0,,0.0,0.0,0.0
3408,Sat,2014-02-08,Minnesota,30,T.Carlson,loss,Minnesota ,57.416666666666664,8.0,8.0,4.0,8.0,,28.0,40.0,12.0
3409,Sat,2014-02-08,Minnesota,31,Z.Higgins,,Minnesota ,2.5833333333333335,,,,0.0,,0.0,3.0,3.0
3410,Sat,2014-02-08,Vancouver,45,D.Ward,win,Colorado ,60.0,10.0,12.0,8.0,11.0,,41.0,50.0,9.0
3411,Sat,2014-02-08,Vancouver,31,T.Belanger,b,Colorado ,,,,,,,,,
3412,Sat,2014-02-08,Vancouver,0,T.Richards,loss,Vancouver ,60.0,10.0,9.0,9.0,9.0,,37.0,47.0,10.0
3413,Sat,2014-02-08,Vancouver,33,M.Roik,b,Vancouver ,,,,,,,,,
3414,Fri,2014-02-14,Colorado,0,T.Richards,win,Vancouver ,60.0,6.0,10.0,10.0,13.0,,39.0,48.0,9.0
3415,Fri,2014-02-14,Colorado,33,M.Roik,b,Vancouver ,,,,,,,,,
3416,Fri,2014-02-14,Colorado,31,T.Belanger,loss,Colorado ,48.833333333333336,0.0,9.0,6.0,3.0,,18.0,31.0,13.0
3417,Fri,2014-02-14,Colorado,45,D.Ward,,Colorado ,11.166666666666666,,,,0.0,,8.0,14.0,6.0
3418,Sat,2014-02-15,Toronto,48,M.Vinc,win,Rochester ,60.0,8.0,15.0,8.0,14.0,,45.0,54.0,9.0
3419,Sat,2014-02-15,Toronto,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3420,Sat,2014-02-15,Toronto,66,N.Rose,loss,Toronto ,39.05,,6.0,6.0,0.0,,19.0,33.0,14.0
3421,Sat,2014-02-15,Toronto,35,Z.Boychuk,,Toronto ,20.95,0.0,0.0,,,,10.0,13.0,3.0
3422,Sat,2014-02-15,Buffalo,51,E.Kirk,loss,Philadelphia ,60.0,8.0,11.0,7.0,7.0,,33.0,46.0,13.0
3423,Sat,2014-02-15,Buffalo,36,B.Miller,b,Philadelphia ,,,,,,,,,
3424,Sat,2014-02-15,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,11.0,16.0,9.0,9.0,,45.0,52.0,7.0
3425,Sat,2014-02-15,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3426,Sat,2014-02-15,Minnesota,77,A.Bold,win,Edmonton ,60.0,6.0,7.0,14.0,10.0,,37.0,46.0,9.0
3427,Sat,2014-02-15,Minnesota,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3428,Sat,2014-02-15,Minnesota,30,T.Carlson,,Minnesota ,33.45,0.0,3.0,7.0,,,18.0,26.0,8.0
3429,Sat,2014-02-15,Minnesota,31,Z.Higgins,loss,Minnesota ,26.533333333333335,,,0.0,0.0,,15.0,20.0,5.0
3430,Sat,2014-02-15,Calgary,0,T.Richards,loss,Vancouver ,32.81666666666667,10.0,8.0,0.0,,,18.0,29.0,11.0
3431,Sat,2014-02-15,Calgary,33,M.Roik,,Vancouver ,27.183333333333334,,,8.0,10.0,,18.0,27.0,9.0
3432,Sat,2014-02-15,Calgary,30,M.Poulin,win,Calgary ,56.18333333333333,7.0,7.0,7.0,7.0,,28.0,36.0,8.0
3433,Sat,2014-02-15,Calgary,92,F.Scigliano,,Calgary ,3.8166666666666664,,,,3.0,,3.0,4.0,1.0
3434,Sat,2014-02-22,Toronto,31,Z.Higgins,,Minnesota ,31.566666666666666,12.0,10.0,0.0,,,22.0,31.0,9.0
3435,Sat,2014-02-22,Toronto,30,T.Carlson,loss,Minnesota ,28.416666666666668,,,6.0,5.0,,11.0,15.0,4.0
3436,Sat,2014-02-22,Toronto,66,N.Rose,win,Toronto ,60.0,10.0,10.0,13.0,13.0,,46.0,58.0,12.0
3437,Sat,2014-02-22,Toronto,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3438,Sat,2014-02-22,Calgary,48,M.Vinc,loss,Rochester ,60.0,10.0,11.0,4.0,7.0,,32.0,43.0,11.0
3439,Sat,2014-02-22,Calgary,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3440,Sat,2014-02-22,Calgary,30,M.Poulin,win,Calgary ,59.5,7.0,11.0,11.0,10.0,,39.0,49.0,10.0
3441,Sat,2014-02-22,Calgary,92,F.Scigliano,,Calgary ,0.5,,,,0.0,,0.0,0.0,0.0
3442,Sun,2014-02-23,Philadelphia,31,Z.Higgins,win,Minnesota ,33.916666666666664,1.0,0.0,8.0,,,22.0,28.0,6.0
3443,Sun,2014-02-23,Philadelphia,30,T.Carlson,,Minnesota ,26.083333333333332,,,0.0,0.0,,14.0,22.0,8.0
3444,Sun,2014-02-23,Philadelphia,36,B.Miller,loss,Philadelphia ,60.0,12.0,8.0,10.0,12.0,,42.0,57.0,15.0
3445,Sun,2014-02-23,Philadelphia,51,E.Kirk,b,Philadelphia ,,,,,,,,,
3446,Fri,2014-02-28,Edmonton,66,N.Rose,loss,Toronto ,59.983333333333334,7.0,14.0,10.0,11.0,,42.0,52.0,10.0
3447,Fri,2014-02-28,Edmonton,35,Z.Boychuk,b,Toronto ,,,,,,,,,
3448,Fri,2014-02-28,Edmonton,77,A.Bold,win,Edmonton ,60.0,13.0,8.0,8.0,8.0,,37.0,47.0,10.0
3449,Fri,2014-02-28,Edmonton,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3450,Sat,2014-03-01,Calgary,66,N.Rose,loss,Toronto ,53.43333333333333,11.0,5.0,4.0,8.0,,28.0,42.0,14.0
3451,Sat,2014-03-01,Calgary,35,Z.Boychuk,,Toronto ,6.566666666666666,,,,0.0,,3.0,8.0,5.0
3452,Sat,2014-03-01,Calgary,30,M.Poulin,win,Calgary ,60.0,14.0,14.0,15.0,5.0,,48.0,61.0,13.0
3453,Sat,2014-03-01,Calgary,92,F.Scigliano,b,Calgary ,,,,,,,,,
3454,Sat,2014-03-01,Colorado,48,M.Vinc,win,Rochester ,60.0,3.0,9.0,11.0,10.0,,33.0,42.0,9.0
3455,Sat,2014-03-01,Colorado,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3456,Sat,2014-03-01,Colorado,45,D.Ward,loss,Colorado ,60.0,7.0,7.0,10.0,7.0,,31.0,42.0,11.0
3457,Sat,2014-03-01,Colorado,31,T.Belanger,b,Colorado ,,,,,,,,,
3458,Sat,2014-03-08,Buffalo,31,Z.Higgins,loss,Minnesota ,60.0,9.0,15.0,11.0,10.0,,45.0,57.0,12.0
3459,Sat,2014-03-08,Buffalo,30,T.Carlson,b,Minnesota ,,,,,,,,,
3460,Sat,2014-03-08,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,13.0,11.0,13.0,9.0,,46.0,55.0,9.0
3461,Sat,2014-03-08,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3462,Sat,2014-03-08,Rochester,51,E.Kirk,loss,Philadelphia ,59.983333333333334,8.0,6.0,10.0,4.0,,28.0,40.0,12.0
3463,Sat,2014-03-08,Rochester,36,B.Miller,b,Philadelphia ,,,,,,,,,
3464,Sat,2014-03-08,Rochester,48,M.Vinc,win,Rochester ,60.0,8.0,4.0,11.0,11.0,,34.0,42.0,8.0
3465,Sat,2014-03-08,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3466,Sat,2014-03-08,Colorado,30,M.Poulin,loss,Calgary ,63.083333333333336,7.0,12.0,10.0,14.0,1.0,44.0,54.0,10.0
3467,Sat,2014-03-08,Colorado,92,F.Scigliano,b,Calgary ,,,,,,,,,
3468,Sat,2014-03-08,Colorado,45,D.Ward,win,Colorado ,63.083333333333336,13.0,9.0,8.0,5.0,0.0,35.0,44.0,9.0
3469,Sat,2014-03-08,Colorado,31,T.Belanger,b,Colorado ,,,,,,,,,
3470,Sat,2014-03-08,Edmonton,0,T.Richards,loss,Vancouver ,60.0,6.0,9.0,9.0,9.0,,33.0,43.0,10.0
3471,Sat,2014-03-08,Edmonton,33,M.Roik,b,Vancouver ,,,,,,,,,
3472,Sat,2014-03-08,Edmonton,77,A.Bold,win,Edmonton ,60.0,15.0,9.0,2.0,15.0,,41.0,50.0,9.0
3473,Sat,2014-03-08,Edmonton,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3474,Fri,2014-03-14,Calgary,77,A.Bold,win,Edmonton ,60.0,7.0,9.0,7.0,4.0,,27.0,34.0,7.0
3475,Fri,2014-03-14,Calgary,50,B.MacDonald,b,Edmonton ,,,,,,,,,
3476,Fri,2014-03-14,Calgary,92,F.Scigliano,,Calgary ,34.2,,2.0,12.0,10.0,,24.0,31.0,7.0
3477,Fri,2014-03-14,Calgary,30,M.Poulin,loss,Calgary ,25.8,13.0,10.0,,,,23.0,31.0,8.0
3478,Sat,2014-03-15,Toronto,55,A.Goodleaf,win,Rochester ,40.416666666666664,,6.0,8.0,13.0,,27.0,31.0,4.0
3479,Sat,2014-03-15,Toronto,48,M.Vinc,,Rochester ,19.583333333333332,5.0,1.0,,,,6.0,14.0,8.0
3480,Sat,2014-03-15,Toronto,66,N.Rose,loss,Toronto ,47.06666666666667,1.0,16.0,10.0,6.0,,33.0,48.0,15.0
3481,Sat,2014-03-15,Toronto,39,S.Fryer,,Toronto ,12.933333333333334,,,,0.0,,6.0,8.0,2.0
3482,Sat,2014-03-15,Buffalo,45,D.Ward,loss,Colorado ,60.0,13.0,6.0,11.0,9.0,,39.0,51.0,12.0
3483,Sat,2014-03-15,Buffalo,31,T.Belanger,b,Colorado ,,,,,,,,,
3484,Sat,2014-03-15,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,10.0,11.0,9.0,15.0,,45.0,54.0,9.0
3485,Sat,2014-03-15,Buffalo,38,K.Wagar,b,Buffalo ,,,,,,,,,
3486,Sun,2014-03-16,Philadelphia,48,M.Vinc,win,Rochester ,60.0,9.0,8.0,14.0,11.0,,42.0,49.0,7.0
3487,Sun,2014-03-16,Philadelphia,55,A.Goodleaf,b,Rochester ,,,,,,,,,
3488,Sun,2014-03-16,Philadelphia,36,B.Miller,loss,Philadelphia ,47.31666666666667,1.0,4.0,4.0,4.0,,13.0,21.0,8.0
